t,share_N,share_E,share_F,run_id,source
0,0.0,1.0,0.0,12,simulation
1,0.005,0.995,0.0,12,simulation
2,0.015,0.985,0.0,12,simulation
3,0.03,0.97,0.0,12,simulation
4,0.035,0.965,0.0,12,simulation
0,0.0,1.0,0.0,12,theory_closure
1,0.115,0.885,0.0,12,theory_closure
2,0.115,0.885,0.0,12,theory_closure
3,0.115,0.885,0.0,12,theory_closure
4,0.115,0.885,0.0,12,theory_closure
5,0.115,0.885,0.0,12,theory_closure
6,0.115,0.885,0.0,12,theory_closure
7,0.115,0.885,0.0,12,theory_closure
8,0.115,0.885,0.0,12,theory_closure
9,0.115,0.885,0.0,12,theory_closure
10,0.115,0.885,0.0,12,theory_closure
11,0.115,0.885,0.0,12,theory_closure
12,0.115,0.885,0.0,12,theory_closure
13,0.115,0.885,0.0,12,theory_closure
14,0.115,0.885,0.0,12,theory_closure
15,0.115,0.885,0.0,12,theory_closure
16,0.115,0.885,0.0,12,theory_closure
17,0.115,0.885,0.0,12,theory_closure
18,0.115,0.885,0.0,12,theory_closure
19,0.115,0.885,0.0,12,theory_closure
20,0.115,0.885,0.0,12,theory_closure
21,0.115,0.885,0.0,12,theory_closure
22,0.115,0.885,0.0,12,theory_closure
23,0.115,0.885,0.0,12,theory_closure
24,0.115,0.885,0.0,12,theory_closure
25,0.115,0.885,0.0,12,theory_closure
26,0.115,0.885,0.0,12,theory_closure
27,0.115,0.885,0.0,12,theory_closure
28,0.115,0.885,0.0,12,theory_closure
29,0.115,0.885,0.0,12,theory_closure
30,0.115,0.885,0.0,12,theory_closure
31,0.115,0.885,0.0,12,theory_closure
32,0.115,0.885,0.0,12,theory_closure
33,0.115,0.885,0.0,12,theory_closure
34,0.115,0.885,0.0,12,theory_closure
35,0.115,0.885,0.0,12,theory_closure
36,0.115,0.885,0.0,12,theory_closure
37,0.115,0.885,0.0,12,theory_closure
38,0.115,0.885,0.0,12,theory_closure
39,0.115,0.885,0.0,12,theory_closure
40,0.115,0.885,0.0,12,theory_closure
41,0.115,0.885,0.0,12,theory_closure
42,0.115,0.885,0.0,12,theory_closure
43,0.115,0.885,0.0,12,theory_closure
44,0.115,0.885,0.0,12,theory_closure
45,0.115,0.885,0.0,12,theory_closure
46,0.115,0.885,0.0,12,theory_closure
47,0.115,0.885,0.0,12,theory_closure
48,0.115,0.885,0.0,12,theory_closure
49,0.115,0.885,0.0,12,theory_closure
50,0.115,0.885,0.0,12,theory_closure
51,0.115,0.885,0.0,12,theory_closure
52,0.115,0.885,0.0,12,theory_closure
53,0.115,0.885,0.0,12,theory_closure
54,0.115,0.885,0.0,12,theory_closure
55,0.115,0.885,0.0,12,theory_closure
56,0.115,0.885,0.0,12,theory_closure
57,0.115,0.885,0.0,12,theory_closure
58,0.115,0.885,0.0,12,theory_closure
59,0.115,0.885,0.0,12,theory_closure
60,0.115,0.885,0.0,12,theory_closure
61,0.115,0.885,0.0,12,theory_closure
62,0.115,0.885,0.0,12,theory_closure
63,0.115,0.885,0.0,12,theory_closure
64,0.115,0.885,0.0,12,theory_closure
65,0.115,0.885,0.0,12,theory_closure
66,0.115,0.885,0.0,12,theory_closure
67,0.115,0.885,0.0,12,theory_closure
68,0.115,0.885,0.0,12,theory_closure
69,0.115,0.885,0.0,12,theory_closure
70,0.115,0.885,0.0,12,theory_closure
71,0.115,0.885,0.0,12,theory_closure
72,0.115,0.885,0.0,12,theory_closure
73,0.115,0.885,0.0,12,theory_closure
74,0.115,0.885,0.0,12,theory_closure
75,0.115,0.885,0.0,12,theory_closure
76,0.115,0.885,0.0,12,theory_closure
77,0.115,0.885,0.0,12,theory_closure
78,0.115,0.885,0.0,12,theory_closure
79,0.115,0.885,0.0,12,theory_closure
80,0.115,0.885,0.0,12,theory_closure
81,0.115,0.885,0.0,12,theory_closure
82,0.115,0.885,0.0,12,theory_closure
83,0.115,0.885,0.0,12,theory_closure
84,0.115,0.885,0.0,12,theory_closure
85,0.115,0.885,0.0,12,theory_closure
86,0.115,0.885,0.0,12,theory_closure
87,0.115,0.885,0.0,12,theory_closure
88,0.115,0.885,0.0,12,theory_closure
89,0.115,0.885,0.0,12,theory_closure
90,0.115,0.885,0.0,12,theory_closure
91,0.115,0.885,0.0,12,theory_closure
92,0.115,0.885,0.0,12,theory_closure
93,0.115,0.885,0.0,12,theory_closure
94,0.115,0.885,0.0,12,theory_closure
95,0.115,0.885,0.0,12,theory_closure
96,0.115,0.885,0.0,12,theory_closure
97,0.115,0.885,0.0,12,theory_closure
98,0.115,0.885,0.0,12,theory_closure
99,0.115,0.885,0.0,12,theory_closure
100,0.115,0.885,0.0,12,theory_closure
0,0.0,1.0,0.0,13,simulation
1,0.005,0.995,0.0,13,simulation
2,0.02,0.98,0.0,13,simulation
3,0.025,0.975,0.0,13,simulation
4,0.03,0.97,0.0,13,simulation
0,0.0,1.0,0.0,13,theory_closure
1,0.095,0.905,0.0,13,theory_closure
2,0.095,0.905,0.0,13,theory_closure
3,0.095,0.905,0.0,13,theory_closure
4,0.095,0.905,0.0,13,theory_closure
5,0.095,0.905,0.0,13,theory_closure
6,0.095,0.905,0.0,13,theory_closure
7,0.095,0.905,0.0,13,theory_closure
8,0.095,0.905,0.0,13,theory_closure
9,0.095,0.905,0.0,13,theory_closure
10,0.095,0.905,0.0,13,theory_closure
11,0.095,0.905,0.0,13,theory_closure
12,0.095,0.905,0.0,13,theory_closure
13,0.095,0.905,0.0,13,theory_closure
14,0.095,0.905,0.0,13,theory_closure
15,0.095,0.905,0.0,13,theory_closure
16,0.095,0.905,0.0,13,theory_closure
17,0.095,0.905,0.0,13,theory_closure
18,0.095,0.905,0.0,13,theory_closure
19,0.095,0.905,0.0,13,theory_closure
20,0.095,0.905,0.0,13,theory_closure
21,0.095,0.905,0.0,13,theory_closure
22,0.095,0.905,0.0,13,theory_closure
23,0.095,0.905,0.0,13,theory_closure
24,0.095,0.905,0.0,13,theory_closure
25,0.095,0.905,0.0,13,theory_closure
26,0.095,0.905,0.0,13,theory_closure
27,0.095,0.905,0.0,13,theory_closure
28,0.095,0.905,0.0,13,theory_closure
29,0.095,0.905,0.0,13,theory_closure
30,0.095,0.905,0.0,13,theory_closure
31,0.095,0.905,0.0,13,theory_closure
32,0.095,0.905,0.0,13,theory_closure
33,0.095,0.905,0.0,13,theory_closure
34,0.095,0.905,0.0,13,theory_closure
35,0.095,0.905,0.0,13,theory_closure
36,0.095,0.905,0.0,13,theory_closure
37,0.095,0.905,0.0,13,theory_closure
38,0.095,0.905,0.0,13,theory_closure
39,0.095,0.905,0.0,13,theory_closure
40,0.095,0.905,0.0,13,theory_closure
41,0.095,0.905,0.0,13,theory_closure
42,0.095,0.905,0.0,13,theory_closure
43,0.095,0.905,0.0,13,theory_closure
44,0.095,0.905,0.0,13,theory_closure
45,0.095,0.905,0.0,13,theory_closure
46,0.095,0.905,0.0,13,theory_closure
47,0.095,0.905,0.0,13,theory_closure
48,0.095,0.905,0.0,13,theory_closure
49,0.095,0.905,0.0,13,theory_closure
50,0.095,0.905,0.0,13,theory_closure
51,0.095,0.905,0.0,13,theory_closure
52,0.095,0.905,0.0,13,theory_closure
53,0.095,0.905,0.0,13,theory_closure
54,0.095,0.905,0.0,13,theory_closure
55,0.095,0.905,0.0,13,theory_closure
56,0.095,0.905,0.0,13,theory_closure
57,0.095,0.905,0.0,13,theory_closure
58,0.095,0.905,0.0,13,theory_closure
59,0.095,0.905,0.0,13,theory_closure
60,0.095,0.905,0.0,13,theory_closure
61,0.095,0.905,0.0,13,theory_closure
62,0.095,0.905,0.0,13,theory_closure
63,0.095,0.905,0.0,13,theory_closure
64,0.095,0.905,0.0,13,theory_closure
65,0.095,0.905,0.0,13,theory_closure
66,0.095,0.905,0.0,13,theory_closure
67,0.095,0.905,0.0,13,theory_closure
68,0.095,0.905,0.0,13,theory_closure
69,0.095,0.905,0.0,13,theory_closure
70,0.095,0.905,0.0,13,theory_closure
71,0.095,0.905,0.0,13,theory_closure
72,0.095,0.905,0.0,13,theory_closure
73,0.095,0.905,0.0,13,theory_closure
74,0.095,0.905,0.0,13,theory_closure
75,0.095,0.905,0.0,13,theory_closure
76,0.095,0.905,0.0,13,theory_closure
77,0.095,0.905,0.0,13,theory_closure
78,0.095,0.905,0.0,13,theory_closure
79,0.095,0.905,0.0,13,theory_closure
80,0.095,0.905,0.0,13,theory_closure
81,0.095,0.905,0.0,13,theory_closure
82,0.095,0.905,0.0,13,theory_closure
83,0.095,0.905,0.0,13,theory_closure
84,0.095,0.905,0.0,13,theory_closure
85,0.095,0.905,0.0,13,theory_closure
86,0.095,0.905,0.0,13,theory_closure
87,0.095,0.905,0.0,13,theory_closure
88,0.095,0.905,0.0,13,theory_closure
89,0.095,0.905,0.0,13,theory_closure
90,0.095,0.905,0.0,13,theory_closure
91,0.095,0.905,0.0,13,theory_closure
92,0.095,0.905,0.0,13,theory_closure
93,0.095,0.905,0.0,13,theory_closure
94,0.095,0.905,0.0,13,theory_closure
95,0.095,0.905,0.0,13,theory_closure
96,0.095,0.905,0.0,13,theory_closure
97,0.095,0.905,0.0,13,theory_closure
98,0.095,0.905,0.0,13,theory_closure
99,0.095,0.905,0.0,13,theory_closure
100,0.095,0.905,0.0,13,theory_closure
0,0.0,1.0,0.0,14,simulation
1,0.01,0.99,0.0,14,simulation
2,0.02,0.98,0.0,14,simulation
3,0.025,0.975,0.0,14,simulation
4,0.03,0.97,0.0,14,simulation
0,0.0,1.0,0.0,14,theory_closure
1,0.14,0.86,0.0,14,theory_closure
2,0.14,0.86,0.0,14,theory_closure
3,0.14,0.86,0.0,14,theory_closure
4,0.14,0.86,0.0,14,theory_closure
5,0.14,0.86,0.0,14,theory_closure
6,0.14,0.86,0.0,14,theory_closure
7,0.14,0.86,0.0,14,theory_closure
8,0.14,0.86,0.0,14,theory_closure
9,0.14,0.86,0.0,14,theory_closure
10,0.14,0.86,0.0,14,theory_closure
11,0.14,0.86,0.0,14,theory_closure
12,0.14,0.86,0.0,14,theory_closure
13,0.14,0.86,0.0,14,theory_closure
14,0.14,0.86,0.0,14,theory_closure
15,0.14,0.86,0.0,14,theory_closure
16,0.14,0.86,0.0,14,theory_closure
17,0.14,0.86,0.0,14,theory_closure
18,0.14,0.86,0.0,14,theory_closure
19,0.14,0.86,0.0,14,theory_closure
20,0.14,0.86,0.0,14,theory_closure
21,0.14,0.86,0.0,14,theory_closure
22,0.14,0.86,0.0,14,theory_closure
23,0.14,0.86,0.0,14,theory_closure
24,0.14,0.86,0.0,14,theory_closure
25,0.14,0.86,0.0,14,theory_closure
26,0.14,0.86,0.0,14,theory_closure
27,0.14,0.86,0.0,14,theory_closure
28,0.14,0.86,0.0,14,theory_closure
29,0.14,0.86,0.0,14,theory_closure
30,0.14,0.86,0.0,14,theory_closure
31,0.14,0.86,0.0,14,theory_closure
32,0.14,0.86,0.0,14,theory_closure
33,0.14,0.86,0.0,14,theory_closure
34,0.14,0.86,0.0,14,theory_closure
35,0.14,0.86,0.0,14,theory_closure
36,0.14,0.86,0.0,14,theory_closure
37,0.14,0.86,0.0,14,theory_closure
38,0.14,0.86,0.0,14,theory_closure
39,0.14,0.86,0.0,14,theory_closure
40,0.14,0.86,0.0,14,theory_closure
41,0.14,0.86,0.0,14,theory_closure
42,0.14,0.86,0.0,14,theory_closure
43,0.14,0.86,0.0,14,theory_closure
44,0.14,0.86,0.0,14,theory_closure
45,0.14,0.86,0.0,14,theory_closure
46,0.14,0.86,0.0,14,theory_closure
47,0.14,0.86,0.0,14,theory_closure
48,0.14,0.86,0.0,14,theory_closure
49,0.14,0.86,0.0,14,theory_closure
50,0.14,0.86,0.0,14,theory_closure
51,0.14,0.86,0.0,14,theory_closure
52,0.14,0.86,0.0,14,theory_closure
53,0.14,0.86,0.0,14,theory_closure
54,0.14,0.86,0.0,14,theory_closure
55,0.14,0.86,0.0,14,theory_closure
56,0.14,0.86,0.0,14,theory_closure
57,0.14,0.86,0.0,14,theory_closure
58,0.14,0.86,0.0,14,theory_closure
59,0.14,0.86,0.0,14,theory_closure
60,0.14,0.86,0.0,14,theory_closure
61,0.14,0.86,0.0,14,theory_closure
62,0.14,0.86,0.0,14,theory_closure
63,0.14,0.86,0.0,14,theory_closure
64,0.14,0.86,0.0,14,theory_closure
65,0.14,0.86,0.0,14,theory_closure
66,0.14,0.86,0.0,14,theory_closure
67,0.14,0.86,0.0,14,theory_closure
68,0.14,0.86,0.0,14,theory_closure
69,0.14,0.86,0.0,14,theory_closure
70,0.14,0.86,0.0,14,theory_closure
71,0.14,0.86,0.0,14,theory_closure
72,0.14,0.86,0.0,14,theory_closure
73,0.14,0.86,0.0,14,theory_closure
74,0.14,0.86,0.0,14,theory_closure
75,0.14,0.86,0.0,14,theory_closure
76,0.14,0.86,0.0,14,theory_closure
77,0.14,0.86,0.0,14,theory_closure
78,0.14,0.86,0.0,14,theory_closure
79,0.14,0.86,0.0,14,theory_closure
80,0.14,0.86,0.0,14,theory_closure
81,0.14,0.86,0.0,14,theory_closure
82,0.14,0.86,0.0,14,theory_closure
83,0.14,0.86,0.0,14,theory_closure
84,0.14,0.86,0.0,14,theory_closure
85,0.14,0.86,0.0,14,theory_closure
86,0.14,0.86,0.0,14,theory_closure
87,0.14,0.86,0.0,14,theory_closure
88,0.14,0.86,0.0,14,theory_closure
89,0.14,0.86,0.0,14,theory_closure
90,0.14,0.86,0.0,14,theory_closure
91,0.14,0.86,0.0,14,theory_closure
92,0.14,0.86,0.0,14,theory_closure
93,0.14,0.86,0.0,14,theory_closure
94,0.14,0.86,0.0,14,theory_closure
95,0.14,0.86,0.0,14,theory_closure
96,0.14,0.86,0.0,14,theory_closure
97,0.14,0.86,0.0,14,theory_closure
98,0.14,0.86,0.0,14,theory_closure
99,0.14,0.86,0.0,14,theory_closure
100,0.14,0.86,0.0,14,theory_closure
0,0.0,1.0,0.0,15,simulation
1,0.0,1.0,0.0,15,simulation
2,0.0,1.0,0.0,15,simulation
3,0.0,1.0,0.0,15,simulation
4,0.01,0.99,0.0,15,simulation
0,0.0,1.0,0.0,15,theory_closure
1,0.09,0.91,0.0,15,theory_closure
2,0.09,0.91,0.0,15,theory_closure
3,0.09,0.91,0.0,15,theory_closure
4,0.09,0.91,0.0,15,theory_closure
5,0.09,0.91,0.0,15,theory_closure
6,0.09,0.91,0.0,15,theory_closure
7,0.09,0.91,0.0,15,theory_closure
8,0.09,0.91,0.0,15,theory_closure
9,0.09,0.91,0.0,15,theory_closure
10,0.09,0.91,0.0,15,theory_closure
11,0.09,0.91,0.0,15,theory_closure
12,0.09,0.91,0.0,15,theory_closure
13,0.09,0.91,0.0,15,theory_closure
14,0.09,0.91,0.0,15,theory_closure
15,0.09,0.91,0.0,15,theory_closure
16,0.09,0.91,0.0,15,theory_closure
17,0.09,0.91,0.0,15,theory_closure
18,0.09,0.91,0.0,15,theory_closure
19,0.09,0.91,0.0,15,theory_closure
20,0.09,0.91,0.0,15,theory_closure
21,0.09,0.91,0.0,15,theory_closure
22,0.09,0.91,0.0,15,theory_closure
23,0.09,0.91,0.0,15,theory_closure
24,0.09,0.91,0.0,15,theory_closure
25,0.09,0.91,0.0,15,theory_closure
26,0.09,0.91,0.0,15,theory_closure
27,0.09,0.91,0.0,15,theory_closure
28,0.09,0.91,0.0,15,theory_closure
29,0.09,0.91,0.0,15,theory_closure
30,0.09,0.91,0.0,15,theory_closure
31,0.09,0.91,0.0,15,theory_closure
32,0.09,0.91,0.0,15,theory_closure
33,0.09,0.91,0.0,15,theory_closure
34,0.09,0.91,0.0,15,theory_closure
35,0.09,0.91,0.0,15,theory_closure
36,0.09,0.91,0.0,15,theory_closure
37,0.09,0.91,0.0,15,theory_closure
38,0.09,0.91,0.0,15,theory_closure
39,0.09,0.91,0.0,15,theory_closure
40,0.09,0.91,0.0,15,theory_closure
41,0.09,0.91,0.0,15,theory_closure
42,0.09,0.91,0.0,15,theory_closure
43,0.09,0.91,0.0,15,theory_closure
44,0.09,0.91,0.0,15,theory_closure
45,0.09,0.91,0.0,15,theory_closure
46,0.09,0.91,0.0,15,theory_closure
47,0.09,0.91,0.0,15,theory_closure
48,0.09,0.91,0.0,15,theory_closure
49,0.09,0.91,0.0,15,theory_closure
50,0.09,0.91,0.0,15,theory_closure
51,0.09,0.91,0.0,15,theory_closure
52,0.09,0.91,0.0,15,theory_closure
53,0.09,0.91,0.0,15,theory_closure
54,0.09,0.91,0.0,15,theory_closure
55,0.09,0.91,0.0,15,theory_closure
56,0.09,0.91,0.0,15,theory_closure
57,0.09,0.91,0.0,15,theory_closure
58,0.09,0.91,0.0,15,theory_closure
59,0.09,0.91,0.0,15,theory_closure
60,0.09,0.91,0.0,15,theory_closure
61,0.09,0.91,0.0,15,theory_closure
62,0.09,0.91,0.0,15,theory_closure
63,0.09,0.91,0.0,15,theory_closure
64,0.09,0.91,0.0,15,theory_closure
65,0.09,0.91,0.0,15,theory_closure
66,0.09,0.91,0.0,15,theory_closure
67,0.09,0.91,0.0,15,theory_closure
68,0.09,0.91,0.0,15,theory_closure
69,0.09,0.91,0.0,15,theory_closure
70,0.09,0.91,0.0,15,theory_closure
71,0.09,0.91,0.0,15,theory_closure
72,0.09,0.91,0.0,15,theory_closure
73,0.09,0.91,0.0,15,theory_closure
74,0.09,0.91,0.0,15,theory_closure
75,0.09,0.91,0.0,15,theory_closure
76,0.09,0.91,0.0,15,theory_closure
77,0.09,0.91,0.0,15,theory_closure
78,0.09,0.91,0.0,15,theory_closure
79,0.09,0.91,0.0,15,theory_closure
80,0.09,0.91,0.0,15,theory_closure
81,0.09,0.91,0.0,15,theory_closure
82,0.09,0.91,0.0,15,theory_closure
83,0.09,0.91,0.0,15,theory_closure
84,0.09,0.91,0.0,15,theory_closure
85,0.09,0.91,0.0,15,theory_closure
86,0.09,0.91,0.0,15,theory_closure
87,0.09,0.91,0.0,15,theory_closure
88,0.09,0.91,0.0,15,theory_closure
89,0.09,0.91,0.0,15,theory_closure
90,0.09,0.91,0.0,15,theory_closure
91,0.09,0.91,0.0,15,theory_closure
92,0.09,0.91,0.0,15,theory_closure
93,0.09,0.91,0.0,15,theory_closure
94,0.09,0.91,0.0,15,theory_closure
95,0.09,0.91,0.0,15,theory_closure
96,0.09,0.91,0.0,15,theory_closure
97,0.09,0.91,0.0,15,theory_closure
98,0.09,0.91,0.0,15,theory_closure
99,0.09,0.91,0.0,15,theory_closure
100,0.09,0.91,0.0,15,theory_closure
0,0.0,1.0,0.0,16,simulation
1,0.01,0.99,0.0,16,simulation
2,0.015,0.985,0.0,16,simulation
3,0.02,0.98,0.0,16,simulation
4,0.025,0.975,0.0,16,simulation
0,0.0,1.0,0.0,16,theory_closure
1,0.135,0.865,0.0,16,theory_closure
2,0.135,0.865,0.0,16,theory_closure
3,0.135,0.865,0.0,16,theory_closure
4,0.135,0.865,0.0,16,theory_closure
5,0.135,0.865,0.0,16,theory_closure
6,0.135,0.865,0.0,16,theory_closure
7,0.135,0.865,0.0,16,theory_closure
8,0.135,0.865,0.0,16,theory_closure
9,0.135,0.865,0.0,16,theory_closure
10,0.135,0.865,0.0,16,theory_closure
11,0.135,0.865,0.0,16,theory_closure
12,0.135,0.865,0.0,16,theory_closure
13,0.135,0.865,0.0,16,theory_closure
14,0.135,0.865,0.0,16,theory_closure
15,0.135,0.865,0.0,16,theory_closure
16,0.135,0.865,0.0,16,theory_closure
17,0.135,0.865,0.0,16,theory_closure
18,0.135,0.865,0.0,16,theory_closure
19,0.135,0.865,0.0,16,theory_closure
20,0.135,0.865,0.0,16,theory_closure
21,0.135,0.865,0.0,16,theory_closure
22,0.135,0.865,0.0,16,theory_closure
23,0.135,0.865,0.0,16,theory_closure
24,0.135,0.865,0.0,16,theory_closure
25,0.135,0.865,0.0,16,theory_closure
26,0.135,0.865,0.0,16,theory_closure
27,0.135,0.865,0.0,16,theory_closure
28,0.135,0.865,0.0,16,theory_closure
29,0.135,0.865,0.0,16,theory_closure
30,0.135,0.865,0.0,16,theory_closure
31,0.135,0.865,0.0,16,theory_closure
32,0.135,0.865,0.0,16,theory_closure
33,0.135,0.865,0.0,16,theory_closure
34,0.135,0.865,0.0,16,theory_closure
35,0.135,0.865,0.0,16,theory_closure
36,0.135,0.865,0.0,16,theory_closure
37,0.135,0.865,0.0,16,theory_closure
38,0.135,0.865,0.0,16,theory_closure
39,0.135,0.865,0.0,16,theory_closure
40,0.135,0.865,0.0,16,theory_closure
41,0.135,0.865,0.0,16,theory_closure
42,0.135,0.865,0.0,16,theory_closure
43,0.135,0.865,0.0,16,theory_closure
44,0.135,0.865,0.0,16,theory_closure
45,0.135,0.865,0.0,16,theory_closure
46,0.135,0.865,0.0,16,theory_closure
47,0.135,0.865,0.0,16,theory_closure
48,0.135,0.865,0.0,16,theory_closure
49,0.135,0.865,0.0,16,theory_closure
50,0.135,0.865,0.0,16,theory_closure
51,0.135,0.865,0.0,16,theory_closure
52,0.135,0.865,0.0,16,theory_closure
53,0.135,0.865,0.0,16,theory_closure
54,0.135,0.865,0.0,16,theory_closure
55,0.135,0.865,0.0,16,theory_closure
56,0.135,0.865,0.0,16,theory_closure
57,0.135,0.865,0.0,16,theory_closure
58,0.135,0.865,0.0,16,theory_closure
59,0.135,0.865,0.0,16,theory_closure
60,0.135,0.865,0.0,16,theory_closure
61,0.135,0.865,0.0,16,theory_closure
62,0.135,0.865,0.0,16,theory_closure
63,0.135,0.865,0.0,16,theory_closure
64,0.135,0.865,0.0,16,theory_closure
65,0.135,0.865,0.0,16,theory_closure
66,0.135,0.865,0.0,16,theory_closure
67,0.135,0.865,0.0,16,theory_closure
68,0.135,0.865,0.0,16,theory_closure
69,0.135,0.865,0.0,16,theory_closure
70,0.135,0.865,0.0,16,theory_closure
71,0.135,0.865,0.0,16,theory_closure
72,0.135,0.865,0.0,16,theory_closure
73,0.135,0.865,0.0,16,theory_closure
74,0.135,0.865,0.0,16,theory_closure
75,0.135,0.865,0.0,16,theory_closure
76,0.135,0.865,0.0,16,theory_closure
77,0.135,0.865,0.0,16,theory_closure
78,0.135,0.865,0.0,16,theory_closure
79,0.135,0.865,0.0,16,theory_closure
80,0.135,0.865,0.0,16,theory_closure
81,0.135,0.865,0.0,16,theory_closure
82,0.135,0.865,0.0,16,theory_closure
83,0.135,0.865,0.0,16,theory_closure
84,0.135,0.865,0.0,16,theory_closure
85,0.135,0.865,0.0,16,theory_closure
86,0.135,0.865,0.0,16,theory_closure
87,0.135,0.865,0.0,16,theory_closure
88,0.135,0.865,0.0,16,theory_closure
89,0.135,0.865,0.0,16,theory_closure
90,0.135,0.865,0.0,16,theory_closure
91,0.135,0.865,0.0,16,theory_closure
92,0.135,0.865,0.0,16,theory_closure
93,0.135,0.865,0.0,16,theory_closure
94,0.135,0.865,0.0,16,theory_closure
95,0.135,0.865,0.0,16,theory_closure
96,0.135,0.865,0.0,16,theory_closure
97,0.135,0.865,0.0,16,theory_closure
98,0.135,0.865,0.0,16,theory_closure
99,0.135,0.865,0.0,16,theory_closure
100,0.135,0.865,0.0,16,theory_closure
0,0.0,1.0,0.0,17,simulation
1,0.0,1.0,0.0,17,simulation
2,0.0,1.0,0.0,17,simulation
3,0.005,0.995,0.0,17,simulation
4,0.015,0.985,0.0,17,simulation
0,0.0,1.0,0.0,17,theory_closure
1,0.115,0.885,0.0,17,theory_closure
2,0.115,0.885,0.0,17,theory_closure
3,0.115,0.885,0.0,17,theory_closure
4,0.115,0.885,0.0,17,theory_closure
5,0.115,0.885,0.0,17,theory_closure
6,0.115,0.885,0.0,17,theory_closure
7,0.115,0.885,0.0,17,theory_closure
8,0.115,0.885,0.0,17,theory_closure
9,0.115,0.885,0.0,17,theory_closure
10,0.115,0.885,0.0,17,theory_closure
11,0.115,0.885,0.0,17,theory_closure
12,0.115,0.885,0.0,17,theory_closure
13,0.115,0.885,0.0,17,theory_closure
14,0.115,0.885,0.0,17,theory_closure
15,0.115,0.885,0.0,17,theory_closure
16,0.115,0.885,0.0,17,theory_closure
17,0.115,0.885,0.0,17,theory_closure
18,0.115,0.885,0.0,17,theory_closure
19,0.115,0.885,0.0,17,theory_closure
20,0.115,0.885,0.0,17,theory_closure
21,0.115,0.885,0.0,17,theory_closure
22,0.115,0.885,0.0,17,theory_closure
23,0.115,0.885,0.0,17,theory_closure
24,0.115,0.885,0.0,17,theory_closure
25,0.115,0.885,0.0,17,theory_closure
26,0.115,0.885,0.0,17,theory_closure
27,0.115,0.885,0.0,17,theory_closure
28,0.115,0.885,0.0,17,theory_closure
29,0.115,0.885,0.0,17,theory_closure
30,0.115,0.885,0.0,17,theory_closure
31,0.115,0.885,0.0,17,theory_closure
32,0.115,0.885,0.0,17,theory_closure
33,0.115,0.885,0.0,17,theory_closure
34,0.115,0.885,0.0,17,theory_closure
35,0.115,0.885,0.0,17,theory_closure
36,0.115,0.885,0.0,17,theory_closure
37,0.115,0.885,0.0,17,theory_closure
38,0.115,0.885,0.0,17,theory_closure
39,0.115,0.885,0.0,17,theory_closure
40,0.115,0.885,0.0,17,theory_closure
41,0.115,0.885,0.0,17,theory_closure
42,0.115,0.885,0.0,17,theory_closure
43,0.115,0.885,0.0,17,theory_closure
44,0.115,0.885,0.0,17,theory_closure
45,0.115,0.885,0.0,17,theory_closure
46,0.115,0.885,0.0,17,theory_closure
47,0.115,0.885,0.0,17,theory_closure
48,0.115,0.885,0.0,17,theory_closure
49,0.115,0.885,0.0,17,theory_closure
50,0.115,0.885,0.0,17,theory_closure
51,0.115,0.885,0.0,17,theory_closure
52,0.115,0.885,0.0,17,theory_closure
53,0.115,0.885,0.0,17,theory_closure
54,0.115,0.885,0.0,17,theory_closure
55,0.115,0.885,0.0,17,theory_closure
56,0.115,0.885,0.0,17,theory_closure
57,0.115,0.885,0.0,17,theory_closure
58,0.115,0.885,0.0,17,theory_closure
59,0.115,0.885,0.0,17,theory_closure
60,0.115,0.885,0.0,17,theory_closure
61,0.115,0.885,0.0,17,theory_closure
62,0.115,0.885,0.0,17,theory_closure
63,0.115,0.885,0.0,17,theory_closure
64,0.115,0.885,0.0,17,theory_closure
65,0.115,0.885,0.0,17,theory_closure
66,0.115,0.885,0.0,17,theory_closure
67,0.115,0.885,0.0,17,theory_closure
68,0.115,0.885,0.0,17,theory_closure
69,0.115,0.885,0.0,17,theory_closure
70,0.115,0.885,0.0,17,theory_closure
71,0.115,0.885,0.0,17,theory_closure
72,0.115,0.885,0.0,17,theory_closure
73,0.115,0.885,0.0,17,theory_closure
74,0.115,0.885,0.0,17,theory_closure
75,0.115,0.885,0.0,17,theory_closure
76,0.115,0.885,0.0,17,theory_closure
77,0.115,0.885,0.0,17,theory_closure
78,0.115,0.885,0.0,17,theory_closure
79,0.115,0.885,0.0,17,theory_closure
80,0.115,0.885,0.0,17,theory_closure
81,0.115,0.885,0.0,17,theory_closure
82,0.115,0.885,0.0,17,theory_closure
83,0.115,0.885,0.0,17,theory_closure
84,0.115,0.885,0.0,17,theory_closure
85,0.115,0.885,0.0,17,theory_closure
86,0.115,0.885,0.0,17,theory_closure
87,0.115,0.885,0.0,17,theory_closure
88,0.115,0.885,0.0,17,theory_closure
89,0.115,0.885,0.0,17,theory_closure
90,0.115,0.885,0.0,17,theory_closure
91,0.115,0.885,0.0,17,theory_closure
92,0.115,0.885,0.0,17,theory_closure
93,0.115,0.885,0.0,17,theory_closure
94,0.115,0.885,0.0,17,theory_closure
95,0.115,0.885,0.0,17,theory_closure
96,0.115,0.885,0.0,17,theory_closure
97,0.115,0.885,0.0,17,theory_closure
98,0.115,0.885,0.0,17,theory_closure
99,0.115,0.885,0.0,17,theory_closure
100,0.115,0.885,0.0,17,theory_closure
0,0.0,0.94,0.06,18,simulation
1,0.0,0.94,0.06,18,simulation
