t,share_N,share_E,share_F,run_id,source
71,0.0,0.675,0.325,18,theory_safety_fee_async
72,0.0,0.675,0.325,18,theory_safety_fee_async
73,0.0,0.675,0.325,18,theory_safety_fee_async
74,0.0,0.675,0.325,18,theory_safety_fee_async
75,0.0,0.675,0.325,18,theory_safety_fee_async
76,0.0,0.675,0.325,18,theory_safety_fee_async
77,0.0,0.675,0.325,18,theory_safety_fee_async
78,0.0,0.675,0.325,18,theory_safety_fee_async
79,0.0,0.675,0.325,18,theory_safety_fee_async
80,0.0,0.675,0.325,18,theory_safety_fee_async
81,0.0,0.675,0.325,18,theory_safety_fee_async
82,0.0,0.675,0.325,18,theory_safety_fee_async
83,0.0,0.675,0.325,18,theory_safety_fee_async
84,0.0,0.675,0.325,18,theory_safety_fee_async
85,0.0,0.675,0.325,18,theory_safety_fee_async
86,0.0,0.675,0.325,18,theory_safety_fee_async
87,0.0,0.675,0.325,18,theory_safety_fee_async
88,0.0,0.675,0.325,18,theory_safety_fee_async
89,0.0,0.675,0.325,18,theory_safety_fee_async
90,0.0,0.675,0.325,18,theory_safety_fee_async
91,0.0,0.675,0.325,18,theory_safety_fee_async
92,0.0,0.675,0.325,18,theory_safety_fee_async
93,0.0,0.675,0.325,18,theory_safety_fee_async
94,0.0,0.675,0.325,18,theory_safety_fee_async
95,0.0,0.675,0.325,18,theory_safety_fee_async
96,0.0,0.675,0.325,18,theory_safety_fee_async
97,0.0,0.675,0.325,18,theory_safety_fee_async
98,0.0,0.675,0.325,18,theory_safety_fee_async
99,0.0,0.675,0.325,18,theory_safety_fee_async
100,0.0,0.675,0.325,18,theory_safety_fee_async
0,0.0,0.94,0.06,19,simulation_safety_fee
1,0.0,0.89,0.11,19,simulation_safety_fee
2,0.0,0.845,0.155,19,simulation_safety_fee
3,0.0,0.805,0.195,19,simulation_safety_fee
4,0.0,0.76,0.24,19,simulation_safety_fee
5,0.0,0.72,0.28,19,simulation_safety_fee
6,0.0,0.72,0.28,19,simulation_safety_fee
7,0.0,0.72,0.28,19,simulation_safety_fee
8,0.0,0.72,0.28,19,simulation_safety_fee
9,0.0,0.72,0.28,19,simulation_safety_fee
0,0.0,0.94,0.06,19,theory_safety_fee
1,0.0,0.94,0.06,19,theory_safety_fee
2,0.0,0.94,0.06,19,theory_safety_fee
3,0.0,0.94,0.06,19,theory_safety_fee
4,0.0,0.94,0.06,19,theory_safety_fee
5,0.0,0.94,0.06,19,theory_safety_fee
6,0.0,0.94,0.06,19,theory_safety_fee
7,0.0,0.94,0.06,19,theory_safety_fee
8,0.0,0.94,0.06,19,theory_safety_fee
9,0.0,0.94,0.06,19,theory_safety_fee
10,0.0,0.94,0.06,19,theory_safety_fee
11,0.0,0.94,0.06,19,theory_safety_fee
12,0.0,0.94,0.06,19,theory_safety_fee
13,0.0,0.94,0.06,19,theory_safety_fee
14,0.0,0.94,0.06,19,theory_safety_fee
15,0.0,0.94,0.06,19,theory_safety_fee
16,0.0,0.94,0.06,19,theory_safety_fee
17,0.0,0.94,0.06,19,theory_safety_fee
18,0.0,0.94,0.06,19,theory_safety_fee
19,0.0,0.94,0.06,19,theory_safety_fee
20,0.0,0.94,0.06,19,theory_safety_fee
21,0.0,0.94,0.06,19,theory_safety_fee
22,0.0,0.94,0.06,19,theory_safety_fee
23,0.0,0.94,0.06,19,theory_safety_fee
24,0.0,0.94,0.06,19,theory_safety_fee
25,0.0,0.94,0.06,19,theory_safety_fee
26,0.0,0.94,0.06,19,theory_safety_fee
27,0.0,0.94,0.06,19,theory_safety_fee
28,0.0,0.94,0.06,19,theory_safety_fee
29,0.0,0.94,0.06,19,theory_safety_fee
30,0.0,0.94,0.06,19,theory_safety_fee
31,0.0,0.94,0.06,19,theory_safety_fee
32,0.0,0.94,0.06,19,theory_safety_fee
33,0.0,0.94,0.06,19,theory_safety_fee
34,0.0,0.94,0.06,19,theory_safety_fee
35,0.0,0.94,0.06,19,theory_safety_fee
36,0.0,0.94,0.06,19,theory_safety_fee
37,0.0,0.94,0.06,19,theory_safety_fee
38,0.0,0.94,0.06,19,theory_safety_fee
39,0.0,0.94,0.06,19,theory_safety_fee
40,0.0,0.94,0.06,19,theory_safety_fee
41,0.0,0.94,0.06,19,theory_safety_fee
42,0.0,0.94,0.06,19,theory_safety_fee
43,0.0,0.94,0.06,19,theory_safety_fee
44,0.0,0.94,0.06,19,theory_safety_fee
45,0.0,0.94,0.06,19,theory_safety_fee
46,0.0,0.94,0.06,19,theory_safety_fee
47,0.0,0.94,0.06,19,theory_safety_fee
48,0.0,0.94,0.06,19,theory_safety_fee
49,0.0,0.94,0.06,19,theory_safety_fee
50,0.0,0.94,0.06,19,theory_safety_fee
51,0.0,0.94,0.06,19,theory_safety_fee
52,0.0,0.94,0.06,19,theory_safety_fee
53,0.0,0.94,0.06,19,theory_safety_fee
54,0.0,0.94,0.06,19,theory_safety_fee
55,0.0,0.94,0.06,19,theory_safety_fee
56,0.0,0.94,0.06,19,theory_safety_fee
57,0.0,0.94,0.06,19,theory_safety_fee
58,0.0,0.94,0.06,19,theory_safety_fee
59,0.0,0.94,0.06,19,theory_safety_fee
60,0.0,0.94,0.06,19,theory_safety_fee
61,0.0,0.94,0.06,19,theory_safety_fee
62,0.0,0.94,0.06,19,theory_safety_fee
63,0.0,0.94,0.06,19,theory_safety_fee
64,0.0,0.94,0.06,19,theory_safety_fee
65,0.0,0.94,0.06,19,theory_safety_fee
66,0.0,0.94,0.06,19,theory_safety_fee
67,0.0,0.94,0.06,19,theory_safety_fee
68,0.0,0.94,0.06,19,theory_safety_fee
69,0.0,0.94,0.06,19,theory_safety_fee
70,0.0,0.94,0.06,19,theory_safety_fee
71,0.0,0.94,0.06,19,theory_safety_fee
72,0.0,0.94,0.06,19,theory_safety_fee
73,0.0,0.94,0.06,19,theory_safety_fee
74,0.0,0.94,0.06,19,theory_safety_fee
75,0.0,0.94,0.06,19,theory_safety_fee
76,0.0,0.94,0.06,19,theory_safety_fee
77,0.0,0.94,0.06,19,theory_safety_fee
78,0.0,0.94,0.06,19,theory_safety_fee
79,0.0,0.94,0.06,19,theory_safety_fee
80,0.0,0.94,0.06,19,theory_safety_fee
81,0.0,0.94,0.06,19,theory_safety_fee
82,0.0,0.94,0.06,19,theory_safety_fee
83,0.0,0.94,0.06,19,theory_safety_fee
84,0.0,0.94,0.06,19,theory_safety_fee
85,0.0,0.94,0.06,19,theory_safety_fee
86,0.0,0.94,0.06,19,theory_safety_fee
87,0.0,0.94,0.06,19,theory_safety_fee
88,0.0,0.94,0.06,19,theory_safety_fee
89,0.0,0.94,0.06,19,theory_safety_fee
90,0.0,0.94,0.06,19,theory_safety_fee
91,0.0,0.94,0.06,19,theory_safety_fee
92,0.0,0.94,0.06,19,theory_safety_fee
93,0.0,0.94,0.06,19,theory_safety_fee
94,0.0,0.94,0.06,19,theory_safety_fee
95,0.0,0.94,0.06,19,theory_safety_fee
96,0.0,0.94,0.06,19,theory_safety_fee
97,0.0,0.94,0.06,19,theory_safety_fee
98,0.0,0.94,0.06,19,theory_safety_fee
99,0.0,0.94,0.06,19,theory_safety_fee
100,0.0,0.94,0.06,19,theory_safety_fee
0,0.0,0.94,0.06,19,theory_safety_fee_async
1,0.0,0.89,0.11,19,theory_safety_fee_async
2,0.0,0.845,0.155,19,theory_safety_fee_async
3,0.0,0.805,0.195,19,theory_safety_fee_async
4,0.0,0.76,0.24,19,theory_safety_fee_async
5,0.0,0.72,0.28,19,theory_safety_fee_async
6,0.0,0.72,0.28,19,theory_safety_fee_async
7,0.0,0.72,0.28,19,theory_safety_fee_async
8,0.0,0.72,0.28,19,theory_safety_fee_async
9,0.0,0.72,0.28,19,theory_safety_fee_async
10,0.0,0.72,0.28,19,theory_safety_fee_async
11,0.0,0.72,0.28,19,theory_safety_fee_async
12,0.0,0.72,0.28,19,theory_safety_fee_async
13,0.0,0.72,0.28,19,theory_safety_fee_async
14,0.0,0.72,0.28,19,theory_safety_fee_async
15,0.0,0.72,0.28,19,theory_safety_fee_async
16,0.0,0.72,0.28,19,theory_safety_fee_async
17,0.0,0.72,0.28,19,theory_safety_fee_async
18,0.0,0.72,0.28,19,theory_safety_fee_async
19,0.0,0.72,0.28,19,theory_safety_fee_async
20,0.0,0.72,0.28,19,theory_safety_fee_async
21,0.0,0.72,0.28,19,theory_safety_fee_async
22,0.0,0.72,0.28,19,theory_safety_fee_async
23,0.0,0.72,0.28,19,theory_safety_fee_async
24,0.0,0.72,0.28,19,theory_safety_fee_async
25,0.0,0.72,0.28,19,theory_safety_fee_async
26,0.0,0.72,0.28,19,theory_safety_fee_async
27,0.0,0.72,0.28,19,theory_safety_fee_async
28,0.0,0.72,0.28,19,theory_safety_fee_async
29,0.0,0.72,0.28,19,theory_safety_fee_async
30,0.0,0.72,0.28,19,theory_safety_fee_async
31,0.0,0.72,0.28,19,theory_safety_fee_async
32,0.0,0.72,0.28,19,theory_safety_fee_async
33,0.0,0.72,0.28,19,theory_safety_fee_async
34,0.0,0.72,0.28,19,theory_safety_fee_async
35,0.0,0.72,0.28,19,theory_safety_fee_async
36,0.0,0.72,0.28,19,theory_safety_fee_async
37,0.0,0.72,0.28,19,theory_safety_fee_async
38,0.0,0.72,0.28,19,theory_safety_fee_async
39,0.0,0.72,0.28,19,theory_safety_fee_async
40,0.0,0.72,0.28,19,theory_safety_fee_async
41,0.0,0.72,0.28,19,theory_safety_fee_async
42,0.0,0.72,0.28,19,theory_safety_fee_async
43,0.0,0.72,0.28,19,theory_safety_fee_async
44,0.0,0.72,0.28,19,theory_safety_fee_async
45,0.0,0.72,0.28,19,theory_safety_fee_async
46,0.0,0.72,0.28,19,theory_safety_fee_async
47,0.0,0.72,0.28,19,theory_safety_fee_async
48,0.0,0.72,0.28,19,theory_safety_fee_async
49,0.0,0.72,0.28,19,theory_safety_fee_async
50,0.0,0.72,0.28,19,theory_safety_fee_async
51,0.0,0.72,0.28,19,theory_safety_fee_async
52,0.0,0.72,0.28,19,theory_safety_fee_async
53,0.0,0.72,0.28,19,theory_safety_fee_async
54,0.0,0.72,0.28,19,theory_safety_fee_async
55,0.0,0.72,0.28,19,theory_safety_fee_async
56,0.0,0.72,0.28,19,theory_safety_fee_async
57,0.0,0.72,0.28,19,theory_safety_fee_async
58,0.0,0.72,0.28,19,theory_safety_fee_async
59,0.0,0.72,0.28,19,theory_safety_fee_async
60,0.0,0.72,0.28,19,theory_safety_fee_async
61,0.0,0.72,0.28,19,theory_safety_fee_async
62,0.0,0.72,0.28,19,theory_safety_fee_async
63,0.0,0.72,0.28,19,theory_safety_fee_async
64,0.0,0.72,0.28,19,theory_safety_fee_async
65,0.0,0.72,0.28,19,theory_safety_fee_async
66,0.0,0.72,0.28,19,theory_safety_fee_async
67,0.0,0.72,0.28,19,theory_safety_fee_async
68,0.0,0.72,0.28,19,theory_safety_fee_async
69,0.0,0.72,0.28,19,theory_safety_fee_async
70,0.0,0.72,0.28,19,theory_safety_fee_async
71,0.0,0.72,0.28,19,theory_safety_fee_async
72,0.0,0.72,0.28,19,theory_safety_fee_async
73,0.0,0.72,0.28,19,theory_safety_fee_async
74,0.0,0.72,0.28,19,theory_safety_fee_async
75,0.0,0.72,0.28,19,theory_safety_fee_async
76,0.0,0.72,0.28,19,theory_safety_fee_async
77,0.0,0.72,0.28,19,theory_safety_fee_async
78,0.0,0.72,0.28,19,theory_safety_fee_async
79,0.0,0.72,0.28,19,theory_safety_fee_async
80,0.0,0.72,0.28,19,theory_safety_fee_async
81,0.0,0.72,0.28,19,theory_safety_fee_async
82,0.0,0.72,0.28,19,theory_safety_fee_async
83,0.0,0.72,0.28,19,theory_safety_fee_async
84,0.0,0.72,0.28,19,theory_safety_fee_async
85,0.0,0.72,0.28,19,theory_safety_fee_async
86,0.0,0.72,0.28,19,theory_safety_fee_async
87,0.0,0.72,0.28,19,theory_safety_fee_async
88,0.0,0.72,0.28,19,theory_safety_fee_async
89,0.0,0.72,0.28,19,theory_safety_fee_async
90,0.0,0.72,0.28,19,theory_safety_fee_async
91,0.0,0.72,0.28,19,theory_safety_fee_async
92,0.0,0.72,0.28,19,theory_safety_fee_async
93,0.0,0.72,0.28,19,theory_safety_fee_async
94,0.0,0.72,0.28,19,theory_safety_fee_async
95,0.0,0.72,0.28,19,theory_safety_fee_async
96,0.0,0.72,0.28,19,theory_safety_fee_async
97,0.0,0.72,0.28,19,theory_safety_fee_async
98,0.0,0.72,0.28,19,theory_safety_fee_async
99,0.0,0.72,0.28,19,theory_safety_fee_async
100,0.0,0.72,0.28,19,theory_safety_fee_async
0,0.0,0.94,0.06,20,simulation_safety_fee
1,0.0,0.89,0.11,20,simulation_safety_fee
2,0.0,0.85,0.15,20,simulation_safety_fee
3,0.0,0.805,0.195,20,simulation_safety_fee
4,0.0,0.755,0.245,20,simulation_safety_fee
5,0.0,0.715,0.285,20,simulation_safety_fee
6,0.0,0.695,0.305,20,simulation_safety_fee
7,0.0,0.695,0.305,20,simulation_safety_fee
8,0.0,0.695,0.305,20,simulation_safety_fee
9,0.0,0.67,0.33,20,simulation_safety_fee
10,0.0,0.67,0.33,20,simulation_safety_fee
11,0.0,0.67,0.33,20,simulation_safety_fee
12,0.0,0.67,0.33,20,simulation_safety_fee
13,0.0,0.67,0.33,20,simulation_safety_fee
0,0.0,0.94,0.06,20,theory_safety_fee
1,0.0,0.94,0.06,20,theory_safety_fee
2,0.0,0.94,0.06,20,theory_safety_fee
3,0.0,0.94,0.06,20,theory_safety_fee
4,0.0,0.94,0.06,20,theory_safety_fee
5,0.0,0.94,0.06,20,theory_safety_fee
6,0.0,0.94,0.06,20,theory_safety_fee
7,0.0,0.94,0.06,20,theory_safety_fee
8,0.0,0.94,0.06,20,theory_safety_fee
9,0.0,0.94,0.06,20,theory_safety_fee
10,0.0,0.94,0.06,20,theory_safety_fee
11,0.0,0.94,0.06,20,theory_safety_fee
12,0.0,0.94,0.06,20,theory_safety_fee
13,0.0,0.94,0.06,20,theory_safety_fee
14,0.0,0.94,0.06,20,theory_safety_fee
15,0.0,0.94,0.06,20,theory_safety_fee
16,0.0,0.94,0.06,20,theory_safety_fee
17,0.0,0.94,0.06,20,theory_safety_fee
18,0.0,0.94,0.06,20,theory_safety_fee
19,0.0,0.94,0.06,20,theory_safety_fee
20,0.0,0.94,0.06,20,theory_safety_fee
21,0.0,0.94,0.06,20,theory_safety_fee
22,0.0,0.94,0.06,20,theory_safety_fee
23,0.0,0.94,0.06,20,theory_safety_fee
24,0.0,0.94,0.06,20,theory_safety_fee
25,0.0,0.94,0.06,20,theory_safety_fee
26,0.0,0.94,0.06,20,theory_safety_fee
27,0.0,0.94,0.06,20,theory_safety_fee
28,0.0,0.94,0.06,20,theory_safety_fee
29,0.0,0.94,0.06,20,theory_safety_fee
30,0.0,0.94,0.06,20,theory_safety_fee
31,0.0,0.94,0.06,20,theory_safety_fee
32,0.0,0.94,0.06,20,theory_safety_fee
33,0.0,0.94,0.06,20,theory_safety_fee
34,0.0,0.94,0.06,20,theory_safety_fee
35,0.0,0.94,0.06,20,theory_safety_fee
36,0.0,0.94,0.06,20,theory_safety_fee
37,0.0,0.94,0.06,20,theory_safety_fee
38,0.0,0.94,0.06,20,theory_safety_fee
39,0.0,0.94,0.06,20,theory_safety_fee
40,0.0,0.94,0.06,20,theory_safety_fee
41,0.0,0.94,0.06,20,theory_safety_fee
42,0.0,0.94,0.06,20,theory_safety_fee
43,0.0,0.94,0.06,20,theory_safety_fee
44,0.0,0.94,0.06,20,theory_safety_fee
45,0.0,0.94,0.06,20,theory_safety_fee
46,0.0,0.94,0.06,20,theory_safety_fee
47,0.0,0.94,0.06,20,theory_safety_fee
48,0.0,0.94,0.06,20,theory_safety_fee
49,0.0,0.94,0.06,20,theory_safety_fee
50,0.0,0.94,0.06,20,theory_safety_fee
51,0.0,0.94,0.06,20,theory_safety_fee
52,0.0,0.94,0.06,20,theory_safety_fee
53,0.0,0.94,0.06,20,theory_safety_fee
54,0.0,0.94,0.06,20,theory_safety_fee
55,0.0,0.94,0.06,20,theory_safety_fee
56,0.0,0.94,0.06,20,theory_safety_fee
57,0.0,0.94,0.06,20,theory_safety_fee
58,0.0,0.94,0.06,20,theory_safety_fee
59,0.0,0.94,0.06,20,theory_safety_fee
60,0.0,0.94,0.06,20,theory_safety_fee
61,0.0,0.94,0.06,20,theory_safety_fee
62,0.0,0.94,0.06,20,theory_safety_fee
63,0.0,0.94,0.06,20,theory_safety_fee
64,0.0,0.94,0.06,20,theory_safety_fee
65,0.0,0.94,0.06,20,theory_safety_fee
66,0.0,0.94,0.06,20,theory_safety_fee
67,0.0,0.94,0.06,20,theory_safety_fee
68,0.0,0.94,0.06,20,theory_safety_fee
69,0.0,0.94,0.06,20,theory_safety_fee
70,0.0,0.94,0.06,20,theory_safety_fee
71,0.0,0.94,0.06,20,theory_safety_fee
72,0.0,0.94,0.06,20,theory_safety_fee
73,0.0,0.94,0.06,20,theory_safety_fee
74,0.0,0.94,0.06,20,theory_safety_fee
75,0.0,0.94,0.06,20,theory_safety_fee
76,0.0,0.94,0.06,20,theory_safety_fee
77,0.0,0.94,0.06,20,theory_safety_fee
78,0.0,0.94,0.06,20,theory_safety_fee
79,0.0,0.94,0.06,20,theory_safety_fee
80,0.0,0.94,0.06,20,theory_safety_fee
81,0.0,0.94,0.06,20,theory_safety_fee
82,0.0,0.94,0.06,20,theory_safety_fee
83,0.0,0.94,0.06,20,theory_safety_fee
84,0.0,0.94,0.06,20,theory_safety_fee
85,0.0,0.94,0.06,20,theory_safety_fee
86,0.0,0.94,0.06,20,theory_safety_fee
87,0.0,0.94,0.06,20,theory_safety_fee
88,0.0,0.94,0.06,20,theory_safety_fee
89,0.0,0.94,0.06,20,theory_safety_fee
90,0.0,0.94,0.06,20,theory_safety_fee
91,0.0,0.94,0.06,20,theory_safety_fee
92,0.0,0.94,0.06,20,theory_safety_fee
93,0.0,0.94,0.06,20,theory_safety_fee
94,0.0,0.94,0.06,20,theory_safety_fee
95,0.0,0.94,0.06,20,theory_safety_fee
96,0.0,0.94,0.06,20,theory_safety_fee
97,0.0,0.94,0.06,20,theory_safety_fee
98,0.0,0.94,0.06,20,theory_safety_fee
99,0.0,0.94,0.06,20,theory_safety_fee
100,0.0,0.94,0.06,20,theory_safety_fee
0,0.0,0.94,0.06,20,theory_safety_fee_async
1,0.0,0.89,0.11,20,theory_safety_fee_async
2,0.0,0.85,0.15,20,theory_safety_fee_async
3,0.0,0.805,0.195,20,theory_safety_fee_async
4,0.0,0.755,0.245,20,theory_safety_fee_async
5,0.0,0.715,0.285,20,theory_safety_fee_async
6,0.0,0.695,0.305,20,theory_safety_fee_async
7,0.0,0.695,0.305,20,theory_safety_fee_async
8,0.0,0.695,0.305,20,theory_safety_fee_async
9,0.0,0.67,0.33,20,theory_safety_fee_async
10,0.0,0.67,0.33,20,theory_safety_fee_async
11,0.0,0.67,0.33,20,theory_safety_fee_async
12,0.0,0.67,0.33,20,theory_safety_fee_async
13,0.0,0.67,0.33,20,theory_safety_fee_async
14,0.0,0.67,0.33,20,theory_safety_fee_async
15,0.0,0.67,0.33,20,theory_safety_fee_async
16,0.0,0.67,0.33,20,theory_safety_fee_async
17,0.0,0.67,0.33,20,theory_safety_fee_async
18,0.0,0.67,0.33,20,theory_safety_fee_async
19,0.0,0.67,0.33,20,theory_safety_fee_async
20,0.0,0.67,0.33,20,theory_safety_fee_async
21,0.0,0.67,0.33,20,theory_safety_fee_async
22,0.0,0.67,0.33,20,theory_safety_fee_async
23,0.0,0.67,0.33,20,theory_safety_fee_async
24,0.0,0.67,0.33,20,theory_safety_fee_async
25,0.0,0.67,0.33,20,theory_safety_fee_async
26,0.0,0.67,0.33,20,theory_safety_fee_async
27,0.0,0.67,0.33,20,theory_safety_fee_async
28,0.0,0.67,0.33,20,theory_safety_fee_async
29,0.0,0.67,0.33,20,theory_safety_fee_async
30,0.0,0.67,0.33,20,theory_safety_fee_async
31,0.0,0.67,0.33,20,theory_safety_fee_async
32,0.0,0.67,0.33,20,theory_safety_fee_async
33,0.0,0.67,0.33,20,theory_safety_fee_async
34,0.0,0.67,0.33,20,theory_safety_fee_async
35,0.0,0.67,0.33,20,theory_safety_fee_async
36,0.0,0.67,0.33,20,theory_safety_fee_async
37,0.0,0.67,0.33,20,theory_safety_fee_async
38,0.0,0.67,0.33,20,theory_safety_fee_async
39,0.0,0.67,0.33,20,theory_safety_fee_async
40,0.0,0.67,0.33,20,theory_safety_fee_async
41,0.0,0.67,0.33,20,theory_safety_fee_async
42,0.0,0.67,0.33,20,theory_safety_fee_async
43,0.0,0.67,0.33,20,theory_safety_fee_async
44,0.0,0.67,0.33,20,theory_safety_fee_async
45,0.0,0.67,0.33,20,theory_safety_fee_async
46,0.0,0.67,0.33,20,theory_safety_fee_async
47,0.0,0.67,0.33,20,theory_safety_fee_async
48,0.0,0.67,0.33,20,theory_safety_fee_async
49,0.0,0.67,0.33,20,theory_safety_fee_async
50,0.0,0.67,0.33,20,theory_safety_fee_async
51,0.0,0.67,0.33,20,theory_safety_fee_async
52,0.0,0.67,0.33,20,theory_safety_fee_async
53,0.0,0.67,0.33,20,theory_safety_fee_async
54,0.0,0.67,0.33,20,theory_safety_fee_async
55,0.0,0.67,0.33,20,theory_safety_fee_async
56,0.0,0.67,0.33,20,theory_safety_fee_async
57,0.0,0.67,0.33,20,theory_safety_fee_async
58,0.0,0.67,0.33,20,theory_safety_fee_async
59,0.0,0.67,0.33,20,theory_safety_fee_async
60,0.0,0.67,0.33,20,theory_safety_fee_async
61,0.0,0.67,0.33,20,theory_safety_fee_async
62,0.0,0.67,0.33,20,theory_safety_fee_async
63,0.0,0.67,0.33,20,theory_safety_fee_async
64,0.0,0.67,0.33,20,theory_safety_fee_async
65,0.0,0.67,0.33,20,theory_safety_fee_async
66,0.0,0.67,0.33,20,theory_safety_fee_async
67,0.0,0.67,0.33,20,theory_safety_fee_async
68,0.0,0.67,0.33,20,theory_safety_fee_async
69,0.0,0.67,0.33,20,theory_safety_fee_async
70,0.0,0.67,0.33,20,theory_safety_fee_async
71,0.0,0.67,0.33,20,theory_safety_fee_async
72,0.0,0.67,0.33,20,theory_safety_fee_async
73,0.0,0.67,0.33,20,theory_safety_fee_async
74,0.0,0.67,0.33,20,theory_safety_fee_async
75,0.0,0.67,0.33,20,theory_safety_fee_async
76,0.0,0.67,0.33,20,theory_safety_fee_async
77,0.0,0.67,0.33,20,theory_safety_fee_async
78,0.0,0.67,0.33,20,theory_safety_fee_async
79,0.0,0.67,0.33,20,theory_safety_fee_async
80,0.0,0.67,0.33,20,theory_safety_fee_async
81,0.0,0.67,0.33,20,theory_safety_fee_async
82,0.0,0.67,0.33,20,theory_safety_fee_async
83,0.0,0.67,0.33,20,theory_safety_fee_async
84,0.0,0.67,0.33,20,theory_safety_fee_async
85,0.0,0.67,0.33,20,theory_safety_fee_async
86,0.0,0.67,0.33,20,theory_safety_fee_async
87,0.0,0.67,0.33,20,theory_safety_fee_async
88,0.0,0.67,0.33,20,theory_safety_fee_async
89,0.0,0.67,0.33,20,theory_safety_fee_async
90,0.0,0.67,0.33,20,theory_safety_fee_async
91,0.0,0.67,0.33,20,theory_safety_fee_async
92,0.0,0.67,0.33,20,theory_safety_fee_async
93,0.0,0.67,0.33,20,theory_safety_fee_async
94,0.0,0.67,0.33,20,theory_safety_fee_async
95,0.0,0.67,0.33,20,theory_safety_fee_async
96,0.0,0.67,0.33,20,theory_safety_fee_async
97,0.0,0.67,0.33,20,theory_safety_fee_async
98,0.0,0.67,0.33,20,theory_safety_fee_async
99,0.0,0.67,0.33,20,theory_safety_fee_async
100,0.0,0.67,0.33,20,theory_safety_fee_async
0,0.0,0.94,0.06,21,simulation_safety_fee
1,0.0,0.89,0.11,21,simulation_safety_fee
2,0.0,0.84,0.16,21,simulation_safety_fee
3,0.0,0.795,0.205,21,simulation_safety_fee
4,0.0,0.75,0.25,21,simulation_safety_fee
5,0.0,0.72,0.28,21,simulation_safety_fee
6,0.0,0.72,0.28,21,simulation_safety_fee
7,0.0,0.72,0.28,21,simulation_safety_fee
8,0.0,0.69,0.31,21,simulation_safety_fee
9,0.0,0.69,0.31,21,simulation_safety_fee
10,0.0,0.69,0.31,21,simulation_safety_fee
11,0.0,0.69,0.31,21,simulation_safety_fee
12,0.0,0.69,0.31,21,simulation_safety_fee
0,0.0,0.94,0.06,21,theory_safety_fee
1,0.0,0.94,0.06,21,theory_safety_fee
2,0.0,0.94,0.06,21,theory_safety_fee
3,0.0,0.94,0.06,21,theory_safety_fee
4,0.0,0.94,0.06,21,theory_safety_fee
5,0.0,0.94,0.06,21,theory_safety_fee
6,0.0,0.94,0.06,21,theory_safety_fee
7,0.0,0.94,0.06,21,theory_safety_fee
8,0.0,0.94,0.06,21,theory_safety_fee
9,0.0,0.94,0.06,21,theory_safety_fee
10,0.0,0.94,0.06,21,theory_safety_fee
11,0.0,0.94,0.06,21,theory_safety_fee
12,0.0,0.94,0.06,21,theory_safety_fee
13,0.0,0.94,0.06,21,theory_safety_fee
14,0.0,0.94,0.06,21,theory_safety_fee
15,0.0,0.94,0.06,21,theory_safety_fee
16,0.0,0.94,0.06,21,theory_safety_fee
17,0.0,0.94,0.06,21,theory_safety_fee
18,0.0,0.94,0.06,21,theory_safety_fee
19,0.0,0.94,0.06,21,theory_safety_fee
20,0.0,0.94,0.06,21,theory_safety_fee
21,0.0,0.94,0.06,21,theory_safety_fee
22,0.0,0.94,0.06,21,theory_safety_fee
23,0.0,0.94,0.06,21,theory_safety_fee
24,0.0,0.94,0.06,21,theory_safety_fee
25,0.0,0.94,0.06,21,theory_safety_fee
26,0.0,0.94,0.06,21,theory_safety_fee
27,0.0,0.94,0.06,21,theory_safety_fee
28,0.0,0.94,0.06,21,theory_safety_fee
29,0.0,0.94,0.06,21,theory_safety_fee
30,0.0,0.94,0.06,21,theory_safety_fee
31,0.0,0.94,0.06,21,theory_safety_fee
32,0.0,0.94,0.06,21,theory_safety_fee
33,0.0,0.94,0.06,21,theory_safety_fee
34,0.0,0.94,0.06,21,theory_safety_fee
35,0.0,0.94,0.06,21,theory_safety_fee
36,0.0,0.94,0.06,21,theory_safety_fee
37,0.0,0.94,0.06,21,theory_safety_fee
38,0.0,0.94,0.06,21,theory_safety_fee
39,0.0,0.94,0.06,21,theory_safety_fee
40,0.0,0.94,0.06,21,theory_safety_fee
41,0.0,0.94,0.06,21,theory_safety_fee
42,0.0,0.94,0.06,21,theory_safety_fee
43,0.0,0.94,0.06,21,theory_safety_fee
44,0.0,0.94,0.06,21,theory_safety_fee
45,0.0,0.94,0.06,21,theory_safety_fee
46,0.0,0.94,0.06,21,theory_safety_fee
47,0.0,0.94,0.06,21,theory_safety_fee
48,0.0,0.94,0.06,21,theory_safety_fee
49,0.0,0.94,0.06,21,theory_safety_fee
50,0.0,0.94,0.06,21,theory_safety_fee
51,0.0,0.94,0.06,21,theory_safety_fee
52,0.0,0.94,0.06,21,theory_safety_fee
53,0.0,0.94,0.06,21,theory_safety_fee
54,0.0,0.94,0.06,21,theory_safety_fee
55,0.0,0.94,0.06,21,theory_safety_fee
56,0.0,0.94,0.06,21,theory_safety_fee
57,0.0,0.94,0.06,21,theory_safety_fee
58,0.0,0.94,0.06,21,theory_safety_fee
59,0.0,0.94,0.06,21,theory_safety_fee
60,0.0,0.94,0.06,21,theory_safety_fee
61,0.0,0.94,0.06,21,theory_safety_fee
62,0.0,0.94,0.06,21,theory_safety_fee
63,0.0,0.94,0.06,21,theory_safety_fee
64,0.0,0.94,0.06,21,theory_safety_fee
65,0.0,0.94,0.06,21,theory_safety_fee
66,0.0,0.94,0.06,21,theory_safety_fee
67,0.0,0.94,0.06,21,theory_safety_fee
